table_name,record_id,metric_key,module,current_label,current_value,frontend_text_found,frontend_file_path,recommended_label,confidence_level,reason,requires_review,possible_risk
public.ingestion_data,9759dcfa-9ab1-450a-bf45-1e2e4da96d35,taxes_modules_taxes_views_index_137,taxes,"$9,103,200","$9,103,200",,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,238c6268-6674-4a84-9296-95ea6c58f175,taxes_modules_taxes_views_index_138,taxes,"$8,958,200","$8,958,200",,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,c639bf5e-7402-430f-b3b7-88d238fe3615,taxes_modules_taxes_views_index_139,taxes,"$9,143,000","$9,143,000",,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,467dbff0-9682-480b-87a7-65d23850d640,taxes_modules_taxes_views_index_140,taxes,"$8,600,000","$8,600,000",,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,91203086-e5de-49fb-8f02-9a40721bc2aa,taxes_modules_taxes_views_index_141,taxes,"$9,151,600","$9,151,600",,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,e5ff468f-9091-4405-a641-6a485cd861d4,taxes_modules_taxes_views_index_142,taxes,"$81,078.33","$81,078.33",,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,72ffef4d-f007-4ea7-8ae4-8b8c3831c536,taxes_modules_taxes_views_index_143,taxes,"$88,211.83","$88,211.83",,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,7b0d616f-1a43-45f8-b896-fd49f25793d8,taxes_modules_taxes_views_index_144,taxes,"$97,033.00","$97,033.00",,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,4e2a0ce2-f6be-419a-9eb4-b0bb8f617a80,taxes_modules_taxes_views_index_145,taxes,"$101,379.05","$101,379.05",,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,0fe77908-3b2d-4d98-9597-f0c4c36a83ab,taxes_modules_taxes_views_index_146,taxes,"$102,327.54","$102,327.54",,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,bbae5d73-482a-4310-8fbe-410402ffc348,taxes_modules_taxes_views_index_147,taxes,"$96,212.84","$96,212.84",,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,b7a85796-ee90-464e-a226-208b6fc61720,taxes_modules_taxes_views_index_148,taxes,"$102,436.78","$102,436.78",,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,544c2a17-8c6c-4a3b-b89b-3c9a40cae122,taxes_modules_taxes_views_index_149,taxes,"$1,551.15","$1,551.15",,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,3327aa9e-0122-4d27-a563-f0ca3878c94f,taxes_modules_taxes_views_index_150,taxes,"$1,538.67","$1,538.67",,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,87b2f5f9-4a65-434e-9fb9-dd89c226a39f,taxes_modules_taxes_views_index_151,taxes,"$1,537.35","$1,537.35",,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,2e8315fa-5532-4407-8139-577f9629552f,taxes_modules_taxes_views_index_152,taxes,"$1,606.21","$1,606.21",,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,7024aa43-544b-4f76-9e88-0a576bc8dcf4,taxes_modules_taxes_views_index_153,taxes,"$1,639.34","$1,639.34",,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,2ac5cf3f-dd92-4bbc-8f6a-977165943e1c,taxes_modules_taxes_views_index_154,taxes,"$1,542.08","$1,542.08",,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,df44895b-59db-4ad0-aa02-b34576483db9,taxes_modules_taxes_views_index_155,taxes,"$1,640.86","$1,640.86",,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,7ec7562c-9a62-498a-b6e5-998dc51ec8c9,taxes_modules_taxes_views_index_156,taxes,$226.75,$226.75,,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,43941ede-dce5-480a-b994-f04263528cdf,taxes_modules_taxes_views_index_157,taxes,$249.43,$249.43,,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,11a1eb4a-a832-4ab8-9b8f-23b3753f6d21,taxes_modules_taxes_views_index_158,taxes,$246.94,$246.94,,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,a5e86260-eb99-47c0-920e-351bcecb67d6,taxes_modules_taxes_views_index_159,taxes,$258.00,$258.00,,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,3e1bf70b-b56a-470a-bf16-0e46eb5253ae,taxes_modules_taxes_views_index_160,taxes,$246.86,$246.86,,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,6014f826-4ed9-4235-9b04-6fb0eca946d1,taxes_modules_taxes_views_index_161,taxes,$232.20,$232.20,,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,1381aee5-c34f-4e0d-b1ca-794903b41c5b,taxes_modules_taxes_views_index_162,taxes,$247.09,$247.09,,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,191f85ed-172e-449c-94f7-5fb0566f5a41,taxes_modules_taxes_views_index_163,taxes,"$5,694.97","$5,694.97",,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,c6f40570-1877-41cc-9cff-b28b707bad17,taxes_modules_taxes_views_index_164,taxes,"$6,692.95","$6,692.95",,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,c20c5894-e9f3-423b-927f-de32599cc6de,taxes_modules_taxes_views_index_165,taxes,"$6,809.19","$6,809.19",,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,62d2253d-132f-4292-8ba9-af058537c595,taxes_modules_taxes_views_index_166,taxes,"$6,700.73","$6,700.73",,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,0a3e366e-357b-4bc0-aac1-03213b2e3da2,taxes_modules_taxes_views_index_167,taxes,"$6,838.96","$6,838.96",,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,9a1e7908-bcb0-415d-baed-6a68d56bff3a,taxes_modules_taxes_views_index_168,taxes,"$6,432.80","$6,432.80",,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,e8eae6ea-310f-4280-8435-eac094dfa0ef,taxes_modules_taxes_views_index_169,taxes,"$6,845.44","$6,845.44",,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,247c3cf3-53ef-48ac-b3f7-e1626c4de952,taxes_modules_taxes_views_index_170,taxes,"$11,420.40","$11,420.40",,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,363c27ec-a1c6-4613-95c2-2282897e0b98,taxes_modules_taxes_views_index_171,taxes,"$13,421.70","$13,421.70",,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,1522ca22-3582-4f90-88c8-51b4c9f93e2a,taxes_modules_taxes_views_index_172,taxes,"$13,654.80","$13,654.80",,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,295f4129-c3ca-4941-9a2a-ef2d55678a44,taxes_modules_taxes_views_index_173,taxes,"$13,437.30","$13,437.30",,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,e9cce064-2648-49ec-8298-3f16feeaf179,taxes_modules_taxes_views_index_174,taxes,"$13,714.50","$13,714.50",,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,ca8b8dd9-b72f-4a1a-a7b0-431d70c4252d,taxes_modules_taxes_views_index_175,taxes,"$12,900.00","$12,900.00",,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,6c7e9f92-1473-4c9c-87be-c0cac75b13c1,taxes_modules_taxes_views_index_176,taxes,"$13,727.40","$13,727.40",,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,5eb3bf71-46c3-4017-9540-1dc66a543f62,taxes_modules_taxes_views_index_177,taxes,"$27,104.42","$27,104.42",,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,06cee5c2-e30a-401e-9b63-245d53fb4d06,taxes_modules_taxes_views_index_178,taxes,"$28,955.08","$28,955.08",,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,d3825c33-672c-4c1d-b76f-5b0d5390133c,taxes_modules_taxes_views_index_179,taxes,"$28,975.49","$28,975.49",,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,ed3133db-c5d8-4f9d-b478-354f532c0f25,taxes_modules_taxes_views_index_180,taxes,"$27,698.75","$27,698.75",,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,5a8c850f-681a-41b6-8501-8828ba8e6709,taxes_modules_taxes_views_index_181,taxes,"$28,297.59","$28,297.59",,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,ba821a21-7eb3-4bb0-8376-7524fef03d15,taxes_modules_taxes_views_index_182,taxes,"$26,607.00","$26,607.00",,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,98e12147-1fc4-4f55-a374-b0e65620afed,taxes_modules_taxes_views_index_183,taxes,"$28,324.30","$28,324.30",,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,5852c6e0-fb38-4472-8f74-55a035df41a4,taxes_modules_taxes_views_index_184,taxes,"$9,103.20","$9,103.20",,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,7b12aa4f-ab17-4699-8412-36860d1395f9,taxes_modules_taxes_views_index_185,taxes,"$8,958.20","$8,958.20",,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,923e6571-0983-458e-bc59-b7086e2cd528,taxes_modules_taxes_views_index_186,taxes,"$9,143.00","$9,143.00",,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,7a547796-d221-4127-b185-6f896a7dd64a,taxes_modules_taxes_views_index_187,taxes,"$8,600.00","$8,600.00",,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,0aef19e2-0e9a-4ec6-a1e2-e0ca477c01fc,taxes_modules_taxes_views_index_188,taxes,"$9,151.60","$9,151.60",,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,fc1453f9-bcd2-46ca-98a2-0927b6f56a72,taxes_modules_taxes_views_index_189,taxes,"$127,076.02","$127,076.02",,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,58d23147-95cb-4208-8af5-71e205a65557,taxes_modules_taxes_views_index_190,taxes,"$139,069.66","$139,069.66",,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,41556b29-3c98-493f-90b5-0b020dbbb3c4,taxes_modules_taxes_views_index_191,taxes,"$157,359.97","$157,359.97",,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,88642d62-eba2-491c-ad4b-f9141ec482ca,taxes_modules_taxes_views_index_192,taxes,"$160,038.24","$160,038.24",,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,c82e3efd-8eca-42ee-a767-492d41c3bd50,taxes_modules_taxes_views_index_193,taxes,"$162,207.79","$162,207.79",,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,22657fbc-9db9-431d-abb0-24a3cd88fa5e,taxes_modules_taxes_views_index_194,taxes,"$152,574.32","$152,574.32",,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,a3595f53-a875-465d-a4fb-412902547f4b,taxes_modules_taxes_views_index_195,taxes,"$162,373.47","$162,373.47",,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,31cd0577-e0fb-4fde-ac5c-c4afaa6c946c,taxes_modules_taxes_views_index_196,taxes,$0.00,$0.00,,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,6fded71d-6ebe-4308-8958-ded407a67cf1,taxes_modules_taxes_views_index_197,taxes,$0.00,$0.00,,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,cb10e2a1-3071-4bee-839c-103a61978ea5,taxes_modules_taxes_views_index_198,taxes,$0.00,$0.00,,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,2edbadda-2b9a-4088-bf26-145a2e902644,taxes_modules_taxes_views_index_199,taxes,$0.00,$0.00,,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,71e50c57-bfd9-4ca8-b3b0-0dc91a5d043a,taxes_modules_taxes_views_index_200,taxes,$0.00,$0.00,,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,280ce633-aba7-4030-b82c-159e8f2b03dc,taxes_modules_taxes_views_index_201,taxes,$0.00,$0.00,,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,eb0ceba2-dce4-4a07-b823-508e164017ad,taxes_modules_taxes_views_index_202,taxes,$0.00,$0.00,,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,aab6de32-e252-401d-aafb-924bece36473,taxes_modules_taxes_views_index_203,taxes,"$3,379.20","$3,379.20",,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,43a9690f-9991-41eb-93d1-d919266468c8,taxes_modules_taxes_views_index_204,taxes,"$3,379.20","$3,379.20",,modules/taxes/views/index.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
